0.8857411732309723,0.6770480209419181,0.9003659010982203,0.9210484538409854,0.19928337475389057,0.38032067719491824,0.579813144209619,0.6701417574316149,0.15893360567781756,0.5118255513646494,0.21470816077720822,0.4654789139433474,0.2522150497604745,0.831620291918549,0.5639762340037687,0.8231448418246228,0.4165348492993227,0.9927294858878363,0.21908506109513515,0.3063310117047391
0.9550224282861917,0.4670645284634465,0.7894628335927183,0.1060553610895203,0.085788607428821,0.5951641384252769,0.5593660832567283,0.8041295666512884,0.10350316078525268,0.38841326036318546,0.5087376559324286,0.02417454136774322,0.8451732398693628,0.68366673460854,0.2503093417515645,0.3333383895916834,0.2142307693172184,0.4544590353839536,0.2629372581416456,0.44554496604096205
0.1330574044535261,0.03110745722744479,0.9350525658644753,0.28995059831094483,0.9031224622613023,0.1994060039872304,0.1650236577670684,0.10631940038964582,0.5225696361013842,0.8193046393290961,0.37585182171418086,0.1471775560047759,0.012997750081333415,0.8891277073084839,0.17736345151604238,0.9483787147738028,0.07747434878187598,0.42593430355059914,0.014543706507361032,0.9256378179306765
0.3954428324917326,0.2752806897901343,0.4391263419278363,0.028963820221742487,0.7273162171068894,0.9433392530760298,0.02358661838838605,0.3753802690893876,0.7706428053699111,0.20917954405881078,0.2494049427399575,0.40521997457431,0.20326873750200092,0.9481348529228165,0.014535826576389299,0.8953633429081418,0.6062224387459085,0.43204283295435975,0.3564241936095278,0.22432364631609059
0.20291380486494093,0.311824162684606,0.4288971151812425,0.26425053900759665,0.19046302205277232,0.42162890883247917,0.019794030932328344,0.2790229552725424,0.5136458977705861,0.9515347274874604,0.81050877149306,0.041580313304501626,0.5765030667592532,0.638103613821559,0.5228827197913164,0.438112882222376,0.9379336978650392,0.40458001012693345,0.17232849215774604,0.797309409941966
0.2702537332131355,0.19378668573601154,0.8237234288498069,0.5941891943118137,0.8503191805481641,0.06197281025070833,0.3225590036569529,0.7126935340517275,0.7419480179868999,0.5286238031224011,0.25984607095459356,0.09801156481528472,0.730855542965245,0.7894123201840416,0.9048494885106568,0.6848490762683634,0.8251506319635474,0.5183664441900474,0.3169610769160096,0.7101351518312795
0.7267275636332563,0.6965582494407104,0.8147160142245877,0.7873130787728924,0.655788024810533,0.2971250371482995,0.1021667343835101,0.3299904123044417,0.4920395143387969,0.5231722355154539,0.44405300919075374,0.3121268997830814,0.38432466796330955,0.27129681638213266,0.5734045119132631,0.36847230414479926,0.03141675942586175,0.8249957683178664,0.39408763362003163,0.47044580559565863
0.4398541507926046,0.7427501872868109,0.8289202988525385,0.5585879624004996,0.9407774963514978,0.027055578732010144,0.8533413072930803,0.22002454832585183,0.530769898805579,0.31827344158641124,0.7987373021637281,0.8157813806689914,0.6368877411017267,0.38527100234244993,0.9881629928750179,0.04594031345408567,0.7741023579167295,0.7701181449689716,0.08442508369647317,0.8028181163839396
0.43663507838791293,0.12074226765786844,0.3773972016433381,0.6671342584409011,0.10813512129720526,0.7710938054824825,0.7616354722302824,0.5466363304817867,0.7248318720332498,0.29814281015641186,0.5463814598369487,0.6743860125828335,0.46759361521120735,0.03924176923354161,0.24051872943924735,0.7921846065538125,0.009656261698153257,0.6543236139912756,0.6654755279221739,0.1727412711038765
0.047304539506061616,0.10291422543169171,0.45902428413497287,0.11380545724890079,0.2944830641341668,0.5533969057564154,0.8200683172539303,0.3664984056205167,0.2349111869286291,0.8271029947303603,0.6310984313350351,0.6260329895104103,0.6115954846976251,0.5386325701480443,0.659861711124121,0.043357241851140094,0.7886499706175626,0.850692222504671,0.9123128821703116,0.9934167070301548
