ticker,de,da,roe,roa,net_profit_margin,current_ratio,quick_ratio,asset_turnover,debt_ratio
MMM,0.24356309507844978,0.5170450501743649,0.12934155826739976,0.27457120489644865,0.8945049849292835,1.3375586854460093,-1.1854460093896713,0.30695324176215216,0.5170450501743649
AOS,0.761994159365874,0.4575973944632344,0.32196495619524407,0.19334836527621196,0.48583569405099153,0.5765765765765766,-0.7231777231777232,0.3979706877113867,0.4575973944632344
ABT,0.9381923594575008,0.5963803882856202,0.4365876384718915,0.27752550180980584,0.7381410817433922,0.973618870266915,-0.7482929857231533,0.3759789404409345,0.5963803882856202
ABBV,0.691328300346868,1.1219205298013244,0.2626402774943889,0.4262251655629139,3.538207806487081,#####,#####,0.12046357615894039,1.1219205298013244
ABMD,0.5585775924542606,0.1479276313361334,0.4468018685962115,0.11832616093243672,0.6285485742965589,3.403664780382646,0.4999326327135543,0.18825300982483595,0.1479276313361334
ACN,2.8056258824092466,0.7461632509903363,0.938125131281225,0.24949673517818982,0.4660039966241337,3.051294469911932,-1.7757030572714565,0.5353961274701838,0.7461632509903363
ATVI,0.2946252022290131,0.28942256754370477,0.16933309365450297,0.16634292777679674,2.1755196304849886,25.511111111111113,22.983333333333334,0.07646123962564012,0.28942256754370477
ADM,#####,0.6446695314098629,#####,0.049723756906077346,0.0634257748776509,0.276817737202478,-0.5164656015650473,0.7839676693267853,0.6446695314098629
ADBE,0.8393179980394687,1.4388186001503,0.2551660479135672,0.4374237854096613,5.742014742014742,12.318082092950368,4.7920000473090045,0.07617949536231586,1.4388186001503
ADBE,2.4924716397387416,0.9500732333012059,0.11292158435506665,0.043043127571537144,0.7386937184548499,15.531474103585657,-3.905179282868526,0.05826924812840142,0.9500732333012059
ADP,7.636161525134826,0.7333209670956891,1.7629271802609887,0.16929860120074378,0.46544176571648316,0.22535422239850125,0.010445537213695595,0.36373745046307143,0.7333209670956891
AAP,#####,#####,#####,#####,#####,#####,#####,#####,#####
AES,2.164970540974826,0.7326445531992025,0.2688805570433851,0.09099148087728838,0.25340737001514385,0.9473257698541329,-0.29902755267423015,0.3590719593982237,0.7326445531992025
AFL,8.585331866519985,28.509741841207987,-0.10825082508250825,-0.3594739405747686,-0.2112494632889652,#####,#####,1.701656113005358,28.509741841207987
A,#####,0.46919294185710153,#####,0.07781313277408157,0.2725430597771023,5.5854430379746836,2.8765822784810124,0.28550766560601676,0.46919294185710153
AIG,8.602375946602438,23.110276376398332,-0.07297258680165744,-0.1960407984207063,-0.22155428854734754,#####,#####,0.8848431673612634,23.110276376398332
APD,1.059743324974185,0.4384765625,0.3727196735014997,0.15421549479166666,0.5170532060027285,#####,#####,0.2982584635416667,0.4384765625
AKAM,5.082402126506491,0.3386153322397945,3.9171247430041207,0.2609786599449562,1.880128657723386,4.076972316835126,-0.05915962667636065,0.13880893675700398,0.3386153322397945
ALK,5.959527824620573,1.5933273219116322,1.4924114671163575,0.39900811541929665,0.6307911617961511,1.564102564102564,-0.9294871794871795,0.6325518485121732,1.5933273219116322
ALB,#####,0.6873983925461434,#####,0.16002557156724542,0.5828865145992581,0.7125182744940851,-0.5937881930216037,0.27453984190604414,0.6873983925461434
ARE,#####,2.356818134116906,#####,2.2626046804491553,3.3505666030546215,#####,#####,0.6752901668590618,2.356818134116906
ALGN,#####,0.5414162733793796,#####,0.2966218691976116,2.5669148734026885,6.836158192090395,-2.29409200968523,0.1155557873270691,0.5414162733793796
ALLE,#####,0.5854846014492754,#####,0.16338315217391305,0.2458681206338388,0.7641646489104116,-1.0760290556900727,0.6645153985507246,0.5854846014492754
LNT,#####,1.8972062688601188,#####,0.42314805801615885,1.5183374083129584,0.4028402366863905,-0.5947928994082841,0.2786917161491288,1.8972062688601188
ALL,3.062105263157895,20.112929246370133,0.3343859649122807,2.1963586079741875,5.90458488228005,#####,#####,0.3719751094722286,20.112929246370133
GOOGL,#####,0.25095464503482845,#####,0.14751385337466172,1.257458371877891,4.225987261146497,-1.2050955414012738,0.11731112271682143,0.25095464503482845
GOOG,#####,0.25095464503482845,#####,0.14751385337466172,1.257458371877891,4.225987261146497,-1.2050955414012738,0.11731112271682143,0.25095464503482845
MO,0.23485631589828407,1.7738121793441892,0.09802415901237485,0.7403524425607851,1.78536847767617,8.017857142857142,7.290178571428571,0.41467767120231985,1.7738121793441892
AMZN,37.93032117583016,0.907383773928897,10.191072400653239,0.243794764943352,0.4225959367945824,0.6271247539028921,0.16274297756703546,0.5768980335981247,0.907383773928897
AMCR,282.0993788819876,0.8717299092147943,33.07453416149068,0.10220533195140208,0.25749516441005804,0.2611791265086394,-0.5481896327168534,0.39692136427323854,0.8717299092147943
AMD,36.08,0.4805540756526372,12.42,0.16542354821523708,0.565059144676979,1.1630434782608696,-0.927536231884058,0.2927543953116676,0.4805540756526372
AEE,#####,1.8177014531043594,#####,0.5574636723910171,1.577570093457944,#####,#####,0.3533685601056803,1.8177014531043594
AAL,#####,2.042944162436548,#####,0.4685279187817259,0.6527581329561527,0.1506137865911237,-0.7667610953729934,0.7177664974619289,2.042944162436548
AEP,#####,2.057740132469899,#####,0.8128678009504345,12.12376055820786,0.1246299585553582,-1.027116637063351,0.06704749710683772,2.057740132469899
AXP,#####,0.13133486681012094,#####,0.050382132522074644,0.157558881540782,#####,#####,0.3197670104622691,0.13133486681012094
AMT,3.9953596287703017,2.1598279878158038,1.2366589327146171,0.6685181867048916,3.75730110775428,8.227743271221533,4.22912353347136,0.17792510302813117,2.1598279878158038
AWK,3.896449704142012,1.777327935222672,2.6094674556213016,1.1902834008097165,2.370967741935484,0.45714285714285713,-3.2285714285714286,0.5020242914979757,1.777327935222672
AMP,0.012477497051337761,0.046722454672245464,0.06487056924700478,0.24291027429102743,0.46714349575324093,#####,#####,0.5199907019990702,0.046722454672245464
