ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
MMM,USD,44659000000,12971000000,9000000,577000000,4134000000,4791000000,32552000000,9333000000,16791000000,19823000000,6379000000,13444000000,756000000,113000000,568000000,891000000,1674000000,34533000000,9222000000,2228000000,430000000,2795000000,2527000000,27230000000,111000000,19359000000,247000000,17518000000,21886000000,3056000000,3275000000,10063000000,29849000000,42135000000,9000000,575184835,2338000000,449000000,None,363000000,-474000000,463000000,538000000,-359000000,-115000000,970000000,-5299000000,-2451000000,150000000,164000000,164000000,None,828000000,828000000,None,None,None,None,-54000000,110000000,970000000,34000000,969000000,3786000000,8111000000,4325000000,4325000000,1325000000,1940000000,521000000,3470000000,None,-124000000,16000000,124000000,8111000000,-369000000,None,138000000,1211000000,242000000,124000000,3786000000,218000000,1335000000,1473000000,2020-01-28,1.95,2.1019,-0.1519,-7.2268
AOS,USD,3058000000,1500400000,374000000,551400000,303000000,589500000,1557600000,545400000,611500000,884400000,338400000,546000000,177400000,None,177400000,56500000,80900000,1391200000,766500000,509600000,49600000,18800000,6800000,624700000,38700000,284000000,6800000,277200000,284000000,43300000,188600000,1666800000,1112700000,2323400000,164500000,162912432,176200000,600000,None,None,None,20200000,14100000,None,6300000,295000000,109700000,-131300000,0,57700000,57700000,None,39200000,39200000,None,None,-35300000,None,-57700000,None,295000000,None,91300000,295000000,750900000,651600000,455900000,129900000,179900000,None,283600000,None,-2500000,None,2500000,750900000,2900000,None,20200000,115500000,24200000,2500000,295000000,104600000,118000000,138200000,2020-01-28,0.56,0.5946,-0.0346,-5.819
ABT,USD,67887000000,15667000000,3860000000,4140000000,4316000000,5425000000,50165000000,8038000000,8761000000,40225000000,17025000000,23200000000,321000000,883000000,280000000,1786000000,52220000000,36799000000,10863000000,3252000000,294000000,1683000000,201000000,20233000000,755000000,17938000000,1277000000,16661000000,18139000000,861000000,3944000000,31088000000,10147000000,25847000000,23853000000,1768045000,2416000000,-35000000,None,None,-81000000,756000000,434000000,-82000000,-137000000,1049000000,-489000000,-2185000000,0,496000000,496000000,None,568000000,568000000,None,None,0,None,-489000000,None,1049000000,None,1049000000,4397000000,8314000000,6330000000,3434000000,1389000000,2413000000,595000000,3491000000,25000000,-164000000,-137000000,164000000,8314000000,51000000,273000000,483000000,1240000000,191000000,227000000,1049000000,347000000,1404000000,1887000000,2020-01-22,0.95,0.9465,0.0035,0.3698
ABBV,USD,89115000000,49519000000,39924000000,39924000000,1813000000,5428000000,39596000000,2962000000,5226000000,34253000000,18649000000,15604000000,None,93000000,0,2354000000,2288000000,102962000000,15585000000,1452000000,None,3753000000,0,80572000000,None,67233000000,3753000000,None,67233000000,4633000000,17597000000,-8172000000,24504000000,4717000000,18000000,1484000000,3275000000,3287000000,None,-539000000,-217000000,509000000,163000000,-133000000,-170000000,2801000000,-615000000,26602000000,0,2000000,2000000,None,1595000000,1595000000,None,None,29948000000,None,0,None,29276000000,14000000,2801000000,6698000000,8704000000,2006000000,2006000000,3956000000,1951000000,1681000000,3704000000,104000000,-559000000,104000000,559000000,33255000000,-416000000,118000000,391000000,3074000000,273000000,559000000,6698000000,1733000000,3633000000,4024000000,2020-02-07,2.21,2.194,0.016,0.7293
ABMD,USD,1196611000,636576000,117970000,117970000,91193000,100994000,527335000,162060000,52730000,47805000,15205000,32600000,117036000,2867000,309569000,16850000,135167000,149748000,126259000,31566000,19156000,3115000,None,32173000,None,None,3115000,None,None,3661000,12227000,1046863000,240330000,570683000,451000,45112835,89440000,500000,None,-166000,7735000,-402000,8853000,6505000,1057000,69217000,-97405000,-24945000,None,25003000,25003000,None,None,None,None,None,None,None,-24538000,None,67440000,601000,69217000,95814000,221584000,125770000,39996000,70259000,85674000,25655000,111329000,3086000,None,26586000,400000,221584000,23671000,None,5375000,97016000,27799000,None,69216000,69778000,70259000,75634000,2020-02-06,1.11,1.0867,0.0233,2.1441
ACN,USD,33170712000,15606104000,5810537000,5813840000,None,7908781000,17564608000,1386440000,2096462000,7129311000,829307000,6300004000,98125000,278765000,3303000,1214878000,1394191000,18003574000,11199408000,1581112000,3571825000,3698000,714485000,6370096000,3362438000,15935000,710787000,None,730420000,817239000,282251000,15167138000,1977391000,11236275000,72000,635722309,786911000,467644000,None,-455027000,501377000,399458000,95063000,436872000,None,1373427000,-165893000,-948224000,0,729211000,729211000,None,508381000,508381000,None,None,None,None,-428811000,None,-316316000,10890000,1356968000,3647759000,11358958000,7711199000,7711199000,1767263000,1880496000,None,1933868000,27419000,-5474000,27419000,5474000,56619000,11439000,97090000,53372000,1782447000,425479000,5474000,1375168000,1417577000,1787921000,1841293000,2019-12-19,2.09,1.9919,0.0981,4.9249
ATVI,USD,19845000000,7292000000,5794000000,5794000000,32000000,848000000,12499000000,253000000,749000000,10295000000,531000000,9764000000,None,42000000,65000000,328000000,658000000,7040000000,2915000000,292000000,2775000000,None,None,4125000000,None,2675000000,None,2675000000,2675000000,1375000000,945000000,12805000000,5563000000,7813000000,0,770000000,918000000,179000000,None,960000000,234000000,177000000,37000000,453000000,-72000000,454000000,-101000000,14000000,None,0,0,None,0,0,None,None,0,None,18000000,None,454000000,-3000000,525000000,1330000000,1986000000,656000000,657000000,454000000,551000000,296000000,957000000,None,-22000000,18000000,22000000,1986000000,-7000000,None,82000000,447000000,-78000000,22000000,454000000,454000000,454000000,551000000,2020-02-06,1.23,1.1922,0.0378,3.1706
ADM,USD,43997000000,21347000000,852000000,852000000,9170000000,2298000000,23621000000,10106000000,15893000000,5476000000,2091000000,3385000000,5132000000,5132000000,None,4600000000,965000000,30436000000,13734000000,3746000000,604000000,1424000000,1202000000,10980000000,215000000,7679000000,7000000,7672000000,8881000000,3542000000,1333000000,13808000000,5400000000,18958000000,2655000000,560000000,-1813000000,701000000,None,1599000000,3698000000,251000000,262000000,1956000000,1015000000,499000000,2008000000,-230000000,-41000000,0,0,None,197000000,197000000,None,None,5000000,None,0,None,1169000000,None,504000000,1169000000,16329000000,15160000000,15160000000,1169000000,654000000,None,1113000000,50000000,-95000000,50000000,95000000,-48388000000,-46000000,None,251000000,501000000,-3000000,95000000,1169000000,494000000,596000000,847000000,2020-01-29,1.42,0.7302,0.6898,94.4673
ADBE,USD,20762000000,6495000000,2650000000,4177000000,None,1530000000,14582175000,1293000000,1569000000,12411764000,1720565000,10691000000,929616000,None,1527000000,783140000,562000000,10232000000,8191000000,209000000,3500000000,3149000000,3149267000,2041307000,None,989000000,3149343000,None,4138267000,3377986000,173000000,10530000000,10615000000,14829000000,0,482339000,1377000000,27476000,None,184454000,414873000,191000000,94095000,174000000,None,957147000,-169000000,-766000000,None,750000000,750000000,None,None,None,None,None,None,None,-749308000,1000000,441174000,-1000000,852000000,2540000000,2992000000,452000000,54800000,970000000,1027526000,499806000,1570000000,18212000,-36515000,-515000,36000000,588000,18255000,None,270700000,958000000,106000000,36515000,957147000,857000000,994000000,1264700000,,,,,
ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-12,2.29,2.2577,0.0323,1.4307
